# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
-32.0822956935 28.1744303480 498.6323988667 14.7378082577 -2.6495960426 498.8571865283
-32.4385361001 28.1744303480 498.8322604137 14.6585036525 -2.7477625103 499.0551532221
-32.7947765067 28.1744303480 499.0235579150 14.5255161604 -2.7470880960 499.2424746222
-33.1510169134 28.1744303480 499.1365940890 14.3136950739 -2.7032979308 499.3491055816
-33.5072573200 28.1744303480 499.1264481440 14.0442160200 -2.6595741771 499.3310771174
-33.8634977266 28.1744303480 499.0536720041 13.8290243931 -2.6477529889 499.2522609386
-34.2197381333 28.1744303480 498.9374241266 13.6175612063 -2.7108831650 499.1305841710
-34.5759785399 28.1744303480 498.8394963630 13.3902015728 -2.8186633118 499.0271390342
-34.9322189465 28.1744303480 498.7781673358 13.2471307867 -2.9895878334 498.9630089699
-35.2884593531 28.1744303480 498.8646256481 13.1885070734 -3.1995799656 499.0491847041
-35.6446997598 28.1744303480 499.0953818709 13.2274927535 -3.3831754751 499.2820972614
-36.0009401664 28.1744303480 499.4370026667 13.2755717441 -3.4493343990 499.6253179590
-36.3571805730 28.1744303480 499.7973719927 13.2642286065 -3.4813632697 499.9854724905
-36.7134209797 28.1744303480 500.0319260855 13.1839783601 -3.4550964217 500.2176347166
-37.0696613863 28.1744303480 500.1059833566 13.1382255236 -3.3697174218 500.2898785249
-37.4259017929 28.1744303480 500.1190966036 13.1879776561 -3.2107624924 500.3032505771
-37.7821421996 28.1744303480 500.1325185702 13.3191215691 -2.9908872681 500.3187789174
