# Tymkiw, N. J., “Measurements in a Compresssible Planar Shear Layer with a Thermal Gradient", M.S. Thesis, 2020.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4"
ZONE T="Frame 0", I=1, J=247, F=POINT
1.5998547119 1.0110699092 0.0018495647 -0.0139810196 0.0002118698 0.0003028005 0.0003083542 0.0000360783 -0.0000026244 -0.0000012737 -0.0000073721 -0.0000001336 -0.0000093589 -0.0000067265 0.0000009539 0.0000008568 0.0000067699
1.5751610838 1.0112930105 0.0007556450 -0.0140883182 0.0002049868 0.0003133021 0.0002976647 0.0000325607 -0.0000006569 -0.0000010415 -0.0000013948 -0.0000002505 -0.0000094419 -0.0000010454 0.0000001958 0.0000008358 0.0000005255
1.5504674557 1.0115432405 -0.0004368096 -0.0142326658 0.0002047021 0.0003245680 0.0003053172 0.0000292979 -0.0000004746 -0.0000008216 -0.0000009912 -0.0000002267 -0.0000093217 -0.0000022761 0.0000001404 0.0000008205 0.0000003961
1.5257738277 1.0118037885 -0.0017198547 -0.0143130533 0.0002068593 0.0003395492 0.0003178292 0.0000263019 -0.0000006185 -0.0000007287 -0.0000011132 -0.0000001693 -0.0000091015 -0.0000024461 0.0000001518 0.0000008149 0.0000005155
1.5010801996 1.0121075214 -0.0030980235 -0.0142227246 0.0002085952 0.0003556671 0.0003319758 0.0000252185 -0.0000003061 -0.0000006638 -0.0000004585 -0.0000002958 -0.0000087898 -0.0000011481 0.0000001832 0.0000008049 0.0000005697
1.4763865715 1.0123814672 -0.0045095780 -0.0141744431 0.0002230732 0.0003717486 0.0003740322 0.0000198825 -0.0000032921 -0.0000006952 -0.0000088224 0.0000004939 -0.0000083921 -0.0000149298 0.0000016975 0.0000008222 0.0000115682
1.4516929434 1.0126529123 -0.0059716578 -0.0141506254 0.0002340292 0.0003845546 0.0004144715 0.0000143789 -0.0000079876 -0.0000007956 -0.0000200973 0.0000015471 -0.0000081959 -0.0000328569 0.0000028511 0.0000008383 0.0000196630
1.4269993153 1.0129000013 -0.0075268951 -0.0140765614 0.0002420881 0.0003982802 0.0004484955 0.0000096353 -0.0000093508 -0.0000005295 -0.0000225186 0.0000014533 -0.0000081030 -0.0000356700 0.0000034542 0.0000009024 0.0000234123
1.4023056872 1.0130036555 -0.0091861375 -0.0141186349 0.0002451152 0.0004080080 0.0004641288 0.0000044394 -0.0000093295 -0.0000006791 -0.0000218580 0.0000020322 -0.0000080630 -0.0000338693 0.0000034040 0.0000008875 0.0000225159
1.3776120591 1.0131190491 -0.0109503973 -0.0141866918 0.0002441083 0.0004161070 0.0004569089 0.0000032997 -0.0000058176 -0.0000002742 -0.0000120066 0.0000010417 -0.0000078748 -0.0000183410 0.0000023690 0.0000009034 0.0000145068
1.3529184310 1.0132474016 -0.0127510367 -0.0142387443 0.0002334431 0.0004221905 0.0004233821 0.0000032984 -0.0000020892 0.0000000546 -0.0000033833 0.0000003603 -0.0000072505 -0.0000053726 0.0000009039 0.0000009032 0.0000055391
1.3282248029 1.0134449009 -0.0146363538 -0.0141585438 0.0002235267 0.0004220756 0.0003969940 0.0000000519 -0.0000008859 0.0000000565 -0.0000007533 -0.0000000737 -0.0000066821 -0.0000012471 0.0000001855 0.0000008745 0.0000007934
1.3035311748 1.0137522486 -0.0165721039 -0.0139457928 0.0002195014 0.0004197936 0.0003884211 -0.0000045132 -0.0000008020 0.0000000324 -0.0000004235 -0.0000000094 -0.0000062113 -0.0000008718 0.0000001735 0.0000008039 0.0000006787
